"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00852",-46.210544887124,8.01219277138464,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0M3Y8.1","RecName: Full=DNA-directed RNA polymerase subunit beta'; Short=RNAP subunit beta'; AltName: Full=RNA polymerase subunit beta'; AltName: Full=Transcriptase subunit beta'",129.946853,395.489153,299.374903,23.391322,39.035039,30.052638,20.488465,39.872159,25.915074,"K03046",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3021,"Transcription machinery","K03046","rpoC","DNA-directed RNA polymerase subunit beta'","[EC:2.7.7.6]"
"g_00852",-46.210544887124,8.01219277138464,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0M3Y8.1","RecName: Full=DNA-directed RNA polymerase subunit beta'; Short=RNAP subunit beta'; AltName: Full=RNA polymerase subunit beta'; AltName: Full=Transcriptase subunit beta'",129.946853,395.489153,299.374903,23.391322,39.035039,30.052638,20.488465,39.872159,25.915074,"K03046",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K03046","rpoC","DNA-directed RNA polymerase subunit beta'","[EC:2.7.7.6]"
"g_00852",-46.210544887124,8.01219277138464,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0M3Y8.1","RecName: Full=DNA-directed RNA polymerase subunit beta'; Short=RNAP subunit beta'; AltName: Full=RNA polymerase subunit beta'; AltName: Full=Transcriptase subunit beta'",129.946853,395.489153,299.374903,23.391322,39.035039,30.052638,20.488465,39.872159,25.915074,"K03046",3,9120,"Genetic Information Processing",9121,"Transcription",3020,"RNA polymerase","K03046","rpoC","DNA-directed RNA polymerase subunit beta'","[EC:2.7.7.6]"
"g_01077",-47.147741028739,8.50459313518468,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"P9WH04.1","RecName: Full=ATP-dependent RNA helicase DeaD; AltName: Full=Cold-shock DEAD box protein A >P9WH05.1 RecName: Full=ATP-dependent RNA helicase DeaD; AltName: Full=Cold-shock DEAD box protein A",158.20122,820.319645,717.674672,44.240853,38.010274,20.242015,62.143882,85.76204,48.507499,"K05592",3,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K05592","deaD, cshA","ATP-dependent RNA helicase DeaD","[EC:3.6.4.13]"
"g_01077",-47.147741028739,8.50459313518468,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"P9WH04.1","RecName: Full=ATP-dependent RNA helicase DeaD; AltName: Full=Cold-shock DEAD box protein A >P9WH05.1 RecName: Full=ATP-dependent RNA helicase DeaD; AltName: Full=Cold-shock DEAD box protein A",158.20122,820.319645,717.674672,44.240853,38.010274,20.242015,62.143882,85.76204,48.507499,"K05592",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K05592","deaD, cshA","ATP-dependent RNA helicase DeaD","[EC:3.6.4.13]"
"g_01077",-47.147741028739,8.50459313518468,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"P9WH04.1","RecName: Full=ATP-dependent RNA helicase DeaD; AltName: Full=Cold-shock DEAD box protein A >P9WH05.1 RecName: Full=ATP-dependent RNA helicase DeaD; AltName: Full=Cold-shock DEAD box protein A",158.20122,820.319645,717.674672,44.240853,38.010274,20.242015,62.143882,85.76204,48.507499,"K05592",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3019,"Messenger RNA biogenesis","K05592","deaD, cshA","ATP-dependent RNA helicase DeaD","[EC:3.6.4.13]"
"g_01142",-6.49558996749086,11.8751328952368,"Cluster 7","Cluster 7","Cluster 6","Cluster 7","Cluster 1",0,1,NA,NA,16.971881,26.996106,25.847415,2.78571,3.265298,3.095524,1.913101,2.348954,1.3136,"K06077",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99992,"Structural proteins","K06077","slyB","outer membrane lipoprotein SlyB","-"
"g_01184",-39.3811792391301,11.4468616760522,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A5FKJ2.1","RecName: Full=Aspartate--tRNA ligase; AltName: Full=Aspartyl-tRNA synthetase; Short=AspRS",38.58278,190.438692,155.698087,10.558052,10.314968,6.348147,11.073155,13.626107,8.693904,"K01876",4,9120,"Genetic Information Processing",9122,"Translation",970,"Aminoacyl-tRNA biosynthesis","K01876","DARS2, aspS","aspartyl-tRNA synthetase","[EC:6.1.1.12]"
"g_01184",-39.3811792391301,11.4468616760522,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A5FKJ2.1","RecName: Full=Aspartate--tRNA ligase; AltName: Full=Aspartyl-tRNA synthetase; Short=AspRS",38.58278,190.438692,155.698087,10.558052,10.314968,6.348147,11.073155,13.626107,8.693904,"K01876",4,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1007,"Amino acid related enzymes","K01876","DARS2, aspS","aspartyl-tRNA synthetase","[EC:6.1.1.12]"
"g_01184",-39.3811792391301,11.4468616760522,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A5FKJ2.1","RecName: Full=Aspartate--tRNA ligase; AltName: Full=Aspartyl-tRNA synthetase; Short=AspRS",38.58278,190.438692,155.698087,10.558052,10.314968,6.348147,11.073155,13.626107,8.693904,"K01876",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3016,"Transfer RNA biogenesis","K01876","DARS2, aspS","aspartyl-tRNA synthetase","[EC:6.1.1.12]"
"g_01184",-39.3811792391301,11.4468616760522,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A5FKJ2.1","RecName: Full=Aspartate--tRNA ligase; AltName: Full=Aspartyl-tRNA synthetase; Short=AspRS",38.58278,190.438692,155.698087,10.558052,10.314968,6.348147,11.073155,13.626107,8.693904,"K01876",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K01876","DARS2, aspS","aspartyl-tRNA synthetase","[EC:6.1.1.12]"
"g_01342",-27.7711428134316,11.8022397991091,"Cluster 7","Cluster 7","Cluster 6","Cluster 7","Cluster 1",0,0,"Q48NN5.1","RecName: Full=Anhydro-N-acetylmuramic acid kinase; AltName: Full=AnhMurNAc kinase",13.2544,48.120895,34.434388,4.057613,4.865993,5.532313,4.020206,3.810162,2.810146,"K09001",1,9100,"Metabolism",9101,"Carbohydrate metabolism",520,"Amino sugar and nucleotide sugar metabolism","K09001","anmK","anhydro-N-acetylmuramic acid kinase","[EC:2.7.1.170]"
"g_01441",-0.900866966074866,11.1135859452801,"Cluster 7","Cluster 7","Cluster 6","Cluster 2","Cluster 1",0,0,"P0A963.1","RecName: Full=L-asparaginase 1; AltName: Full=L-asparaginase I; Short=L-ASNase I; AltName: Full=L-asparagine amidohydrolase I >P0A962.1 RecName: Full=L-asparaginase 1; AltName: Full=L-asparaginase I; Short=L-ASNase I; AltName: Full=L-asparagine amidohydrolase I",7.019847,28.233801,19.12939,2.766472,1.79086,1.809092,1.314544,2.736399,2.197277,"K01424",2,9100,"Metabolism",9105,"Amino acid metabolism",250,"Alanine, aspartate and glutamate metabolism","K01424","E3.5.1.1, ansA, ansB","L-asparaginase","[EC:3.5.1.1]"
"g_01441",-0.900866966074866,11.1135859452801,"Cluster 7","Cluster 7","Cluster 6","Cluster 2","Cluster 1",0,0,"P0A963.1","RecName: Full=L-asparaginase 1; AltName: Full=L-asparaginase I; Short=L-ASNase I; AltName: Full=L-asparagine amidohydrolase I >P0A962.1 RecName: Full=L-asparaginase 1; AltName: Full=L-asparaginase I; Short=L-ASNase I; AltName: Full=L-asparagine amidohydrolase I",7.019847,28.233801,19.12939,2.766472,1.79086,1.809092,1.314544,2.736399,2.197277,"K01424",2,9100,"Metabolism",9106,"Metabolism of other amino acids",460,"Cyanoamino acid metabolism","K01424","E3.5.1.1, ansA, ansB","L-asparaginase","[EC:3.5.1.1]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9105,"Amino acid metabolism",310,"Lysine degradation","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9105,"Amino acid metabolism",260,"Glycine, serine and threonine metabolism","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9105,"Amino acid metabolism",380,"Tryptophan metabolism","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9101,"Carbohydrate metabolism",640,"Propanoate metabolism","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9101,"Carbohydrate metabolism",630,"Glyoxylate and dicarboxylate metabolism","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9105,"Amino acid metabolism",280,"Valine, leucine and isoleucine degradation","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9101,"Carbohydrate metabolism",10,"Glycolysis / Gluconeogenesis","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9101,"Carbohydrate metabolism",20,"Citrate cycle (TCA cycle)","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01609",-43.3717768892777,7.86264107190701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"O05940.2","RecName: Full=Dihydrolipoyl dehydrogenase; AltName: Full=Dihydrolipoamide dehydrogenase; AltName: Full=E3 component of pyruvate and 2-oxoglutarate dehydrogenases complexes; AltName: Full=ORF-E3",101.420979,215.247138,187.567357,27.576694,29.207706,17.577134,21.939257,27.862542,17.205626,"K00382",10,9100,"Metabolism",9101,"Carbohydrate metabolism",620,"Pyruvate metabolism","K00382","DLD, lpd, pdhD","dihydrolipoamide dehydrogenase","[EC:1.8.1.4]"
"g_01858",-40.3957874814109,6.45606547918988,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"P37571.1","RecName: Full=Negative regulator of genetic competence ClpC/MecB",49.155204,145.833098,108.022555,20.836674,18.108881,42.800597,34.642792,23.368057,22.172964,"K03696",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K03696","clpC","ATP-dependent Clp protease ATP-binding subunit ClpC","-"
"g_01870",-36.8428436912696,10.7285774185852,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LZ23.1","RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase",31.307638,91.903524,75.776148,10.890849,12.421325,6.644158,5.576323,11.326172,5.62606,"K01972",6,9120,"Genetic Information Processing",9124,"Replication and repair",3030,"DNA replication","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","[EC:6.5.1.2]"
"g_01870",-36.8428436912696,10.7285774185852,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LZ23.1","RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase",31.307638,91.903524,75.776148,10.890849,12.421325,6.644158,5.576323,11.326172,5.62606,"K01972",6,9120,"Genetic Information Processing",9124,"Replication and repair",3410,"Base excision repair","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","[EC:6.5.1.2]"
"g_01870",-36.8428436912696,10.7285774185852,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LZ23.1","RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase",31.307638,91.903524,75.776148,10.890849,12.421325,6.644158,5.576323,11.326172,5.62606,"K01972",6,9120,"Genetic Information Processing",9124,"Replication and repair",3420,"Nucleotide excision repair","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","[EC:6.5.1.2]"
"g_01870",-36.8428436912696,10.7285774185852,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LZ23.1","RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase",31.307638,91.903524,75.776148,10.890849,12.421325,6.644158,5.576323,11.326172,5.62606,"K01972",6,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3400,"DNA repair and recombination proteins","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","[EC:6.5.1.2]"
"g_01870",-36.8428436912696,10.7285774185852,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LZ23.1","RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase",31.307638,91.903524,75.776148,10.890849,12.421325,6.644158,5.576323,11.326172,5.62606,"K01972",6,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3032,"DNA replication proteins","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","[EC:6.5.1.2]"
"g_01870",-36.8428436912696,10.7285774185852,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LZ23.1","RecName: Full=DNA ligase; AltName: Full=Polydeoxyribonucleotide synthase",31.307638,91.903524,75.776148,10.890849,12.421325,6.644158,5.576323,11.326172,5.62606,"K01972",6,9120,"Genetic Information Processing",9124,"Replication and repair",3430,"Mismatch repair","K01972","E6.5.1.2, ligA, ligB","DNA ligase (NAD+)","[EC:6.5.1.2]"
"g_01952",-40.0422749176423,10.3571217724744,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",1,0,NA,NA,49.496487,165.314923,134.777989,14.185555,13.679704,7.533905,9.989316,17.248105,10.549686,"K02014",1,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2000,"Transporters","K02014","TC.FEV.OM","iron complex outermembrane recepter protein","-"
"g_01971",-33.1050511803226,14.9687866666589,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,1,"Q04972.1","RecName: Full=Vi polysaccharide biosynthesis protein VipA/TviB",23.383167,87.909188,73.525558,5.42707,5.579838,3.960627,5.211046,8.799962,5.795458,"K02474",2,9100,"Metabolism",9101,"Carbohydrate metabolism",520,"Amino sugar and nucleotide sugar metabolism","K02474","wbpO","UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase","[EC:1.1.1.136 1.1.1.-]"
"g_01971",-33.1050511803226,14.9687866666589,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,1,"Q04972.1","RecName: Full=Vi polysaccharide biosynthesis protein VipA/TviB",23.383167,87.909188,73.525558,5.42707,5.579838,3.960627,5.211046,8.799962,5.795458,"K02474",2,9100,"Metabolism",9107,"Glycan biosynthesis and metabolism",541,"O-Antigen nucleotide sugar biosynthesis","K02474","wbpO","UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase","[EC:1.1.1.136 1.1.1.-]"
"g_02125",-46.5312819162526,8.3233042011701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LXQ1.1","RecName: Full=Translation initiation factor IF-2",171.552623,528.271059,381.301657,34.184134,35.901979,21.270166,31.92627,55.610333,41.18821,"K02519",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K02519","infB, MTIF2","translation initiation factor IF-2","-"
"g_02125",-46.5312819162526,8.3233042011701,"Cluster 7","Cluster 7","Cluster 2","Cluster 7","Cluster 1",0,0,"A0LXQ1.1","RecName: Full=Translation initiation factor IF-2",171.552623,528.271059,381.301657,34.184134,35.901979,21.270166,31.92627,55.610333,41.18821,"K02519",2,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3012,"Translation factors","K02519","infB, MTIF2","translation initiation factor IF-2","-"
"g_02128",-3.20273174668371,8.1480538726385,"Cluster 7","Cluster 7","Cluster 6","Cluster 2","Cluster 1",1,0,NA,NA,8.233499,17.017695,16.300372,2.524176,2.822831,2.315384,2.614851,4.41615,3.587803,"K06142",1,9190,"Not Included in Pathway or Brite",9193,"Unclassified: signaling and cellular processes",99992,"Structural proteins","K06142","hlpA, ompH","outer membrane protein","-"
"g_02175",-28.5963494898402,14.5815961704675,"Cluster 7","Cluster 7","Cluster 6","Cluster 7","Cluster 1",0,0,"O28538.1","RecName: Full=3-hydroxy-3-methylglutaryl-coenzyme A reductase; Short=HMG-CoA reductase",16.843321,58.270013,47.716769,4.354053,3.457967,4.623586,2.990809,5.424748,3.057981,"K00054",1,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",900,"Terpenoid backbone biosynthesis","K00054","mvaA","hydroxymethylglutaryl-CoA reductase","[EC:1.1.1.88]"
"g_02194",-29.214692207555,15.8966067940214,"Cluster 7","Cluster 7","Cluster 6","Cluster 7","Cluster 1",0,1,"Q9PHR3.1","RecName: Full=Thiol:disulfide interchange protein DsbD; AltName: Full=Protein-disulfide reductase; Short=Disulfide reductase; Flags: Precursor >Q5HVG7.1 RecName: Full=Thiol:disulfide interchange protein DsbD; AltName: Full=Protein-disulfide reductase; Short=Disulfide reductase; Flags: Precursor",17.832474,59.850718,48.238755,4.095858,5.47488,3.063036,3.339249,5.611323,3.088791,"K04084",1,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K04084","dsbD, dipZ","thioredoxin:protein disulfide reductase","[EC:1.8.4.16]"
"g_02290",-2.69904909010967,12.9532885831713,"Cluster 7","Cluster 7","Cluster 6","Cluster 2","Cluster 1",0,0,"O67716.1","RecName: Full=Aspartate-semialdehyde dehydrogenase; Short=ASA dehydrogenase; Short=ASADH; AltName: Full=Aspartate-beta-semialdehyde dehydrogenase",9.957613,31.425068,25.539536,2.624011,3.221903,1.402443,2.451881,2.401628,2.689121,"K00133",4,9100,"Metabolism",9105,"Amino acid metabolism",260,"Glycine, serine and threonine metabolism","K00133","asd","aspartate-semialdehyde dehydrogenase","[EC:1.2.1.11]"
