"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_34929",19.0379196,13.24240107,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"P38431.1","RecName: Full=Eukaryotic translation initiation factor 5; Short=eIF-5",7.086353,15.047965,18.698385,0.07031,0,0.054283,0,0.055554,0,"K03262",2,9140,"Cellular Processes",9143,"Cell growth and death",4214,"Apoptosis - fly","K03262","EIF5","translation initiation factor 5","-"
"g_02496",21.09746149,1.637130942,"Cluster 5","Cluster 5","Cluster 4","Cluster 5","Cluster 1",0,0,"O32177.1","RecName: Full=3-ketoacyl-CoA thiolase; AltName: Full=Acetyl-CoA acyltransferase; AltName: Full=Beta-ketothiolase",6.1312,8.743172,5.068904,0.222877,0.304561,1.443287,0.522998,0.476385,0.736052,"K00626",13,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00626","ACAT, atoB","acetyl-CoA C-acetyltransferase","[EC:2.3.1.9]"
"g_12013",23.10982509,18.86714394,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"A3QFP3.1","RecName: Full=Fatty acid oxidation complex subunit alpha; Includes: RecName: Full=Enoyl-CoA hydratase/3-hydroxybutyryl-CoA epimerase; Includes: RecName: Full=3-hydroxyacyl-CoA dehydrogenase",13.243088,12.358313,20.311402,0.116205,0.317765,0.418578,0.311446,0.273436,0.145912,"K01782",11,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K01782","fadJ","3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase","[EC:1.1.1.35 4.2.1.17 5.1.2.3]"
"g_12821",13.34641134,-3.915427254,"Cluster 5","Cluster 5","Cluster 4","Cluster 5","Cluster 1",0,0,"O53871.1","RecName: Full=Putative acyltransferase Rv0859",4.210485,10.147529,8.27017,0.206736,0.132323,0.261209,0.368804,0.520517,0.371303,"K00626",13,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00626","ACAT, atoB","acetyl-CoA C-acetyltransferase","[EC:2.3.1.9]"
"g_12898",26.68116949,10.17713387,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"Q9I2A8.1","RecName: Full=Acetyl-CoA acetyltransferase; AltName: Full=Acetoacetyl-CoA thiolase",10.743248,9.303183,6.722623,0.835706,0.479333,0.221907,0.297895,0.3583,0.415385,"K00626",13,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00626","ACAT, atoB","acetyl-CoA C-acetyltransferase","[EC:2.3.1.9]"
"g_17750",28.29820266,14.25511916,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"P45856.1","RecName: Full=Probable 3-hydroxybutyryl-CoA dehydrogenase; AltName: Full=Beta-hydroxybutyryl-CoA dehydrogenase; Short=BHBD",13.491393,11.312244,10.890659,0.139854,0.07849,0.190082,2.540193,3.607916,0.262754,"K00074",3,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00074","paaH, hbd, fadB, mmgB","3-hydroxybutyryl-CoA dehydrogenase","[EC:1.1.1.157]"
"g_33467",24.83862484,14.03628088,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"Q12598.3","RecName: Full=Acetyl-CoA acetyltransferase IA; AltName: Full=Peroxisomal acetoacetyl-CoA thiolase; AltName: Full=Thiolase IA",12.419365,12.480629,11.121569,0.317569,0.330823,0.403443,0.760002,0.213362,0.059231,"K00626",13,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00626","ACAT, atoB","acetyl-CoA C-acetyltransferase","[EC:2.3.1.9]"
"g_51545",28.85556585,3.273719428,"Cluster 5","Cluster 5","Cluster 4","Cluster 5","Cluster 1",0,0,"Q2KHZ9.1","RecName: Full=Glutaryl-CoA dehydrogenase, mitochondrial; Short=GCD; Flags: Precursor",9.509978,6.17194,8.026128,0,0.017487,0.200604,3.299075,5.383374,0.410258,"K00252",4,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",362,"Benzoate degradation","K00252","GCDH, gcdH","glutaryl-CoA dehydrogenase","[EC:1.3.8.6]"
"g_16668",42.63472766,9.252100632,"Cluster 5","Cluster 5","Cluster 5","Cluster 5","Cluster 1",0,0,"P54885.1","RecName: Full=Gamma-glutamyl phosphate reductase; Short=GPR; AltName: Full=Glutamate-5-semialdehyde dehydrogenase; Short=GSA dehydrogenase; AltName: Full=Glutamyl-gamma-semialdehyde dehydrogenase",22.257437,7.148204,5.120899,0.217425,0,0.099402,0,0,0.172951,"K00147",2,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",332,"Carbapenem biosynthesis","K00147","proA","glutamate-5-semialdehyde dehydrogenase","[EC:1.2.1.41]"
"g_42932",15.49424922,24.39576981,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"Q4JWT5.2","RecName: Full=Glutamate 5-kinase; AltName: Full=Gamma-glutamyl kinase; Short=GK",16.885515,27.867828,32.911012,0.348276,0.074079,1.724888,0.368134,0.45516,0.193768,"K00931",2,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",332,"Carbapenem biosynthesis","K00931","proB","glutamate 5-kinase","[EC:2.7.2.11]"
"g_05435",30.6398685,11.26044531,"Cluster 5","Cluster 5","Cluster 4","Cluster 5","Cluster 1",0,0,"Q9H1K1.2","RecName: Full=Iron-sulfur cluster assembly enzyme ISCU, mitochondrial; AltName: Full=NifU-like N-terminal domain-containing protein; AltName: Full=NifU-like protein; Flags: Precursor",12.709487,9.60954,8.256049,0,0,0.252328,1.669912,0.378204,0.263127,"K04488",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K04488","iscU, nifU","nitrogen fixation protein NifU and related proteins","-"
"g_05761",32.94759578,15.67390895,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"A2XQV4.1","RecName: Full=Electron transfer flavoprotein subunit beta, mitochondrial; Short=Beta-ETF; Flags: Precursor",18.90168,10.669765,8.33289,0.699591,0.103406,0.135397,2.717782,3.045256,0.189277,"K03521",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K03521","fixA, etfB","electron transfer flavoprotein beta subunit","-"
"g_30195",4.663376622,12.35369609,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"P08811.2","RecName: Full=Ferredoxin 1",12.289704,20.126305,17.47037,1.536306,1.533552,1.062942,0.798702,1.318377,0.885451,"K05524",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K05524","fdxA","ferredoxin","-"
"g_31382",27.30873309,7.154480347,"Cluster 5","Cluster 5","Cluster 4","Cluster 5","Cluster 1",0,0,"P42940.1","RecName: Full=Probable electron transfer flavoprotein subunit beta; Short=Beta-ETF; AltName: Full=Changed intracellular redox state protein 1",7.518202,8.353004,7.293686,0.637046,0.093894,0,0,0.026743,0.166741,"K03521",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K03521","fixA, etfB","electron transfer flavoprotein beta subunit","-"
"g_39115",17.97767942,19.72583014,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"O31270.1","RecName: Full=Iron-sulfur cluster assembly scaffold protein IscU",15.623375,18.90251,24.54064,0.12749,0.695779,0,0.173214,0.059957,0.06153,"K04488",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K04488","iscU, nifU","nitrogen fixation protein NifU and related proteins","-"
"g_51462",-3.800635255,7.965576873,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"P94550.1","RecName: Full=Electron transfer flavoprotein subunit beta; Short=Beta-ETF; AltName: Full=Electron transfer flavoprotein small subunit; Short=ETFSS",9.50951,14.502134,16.570381,2.941129,2.3,2.660691,2.913897,1.898448,1.64348,"K03521",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99982,"Energy metabolism","K03521","fixA, etfB","electron transfer flavoprotein beta subunit","-"
"g_00160",32.58797666,-0.996064192,"Cluster 5","Cluster 5","Cluster 5","Cluster 5","Cluster 1",0,0,"Q9LTR9.2","RecName: Full=Glycylpeptide N-tetradecanoyltransferase 1; AltName: Full=Myristoyl-CoA:protein N-myristoyltransferase 1; Short=NMT 1; Short=Type I N-myristoyltransferase 1; AltName: Full=Peptide N-myristoyltransferase 1",12.613936,4.510473,7.295919,0,0.057571,0.049169,1.881844,2.399715,0.271946,"K00671",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K00671","NMT","glycylpeptide N-tetradecanoyltransferase","[EC:2.3.1.97]"
"g_00546",33.84404955,32.99879798,"Cluster 5","Cluster 5","Cluster 6","Cluster 6","Cluster 1",0,1,"Q03529.1","RecName: Full=Ceramide very long chain fatty acid hydroxylase SCS7; Short=Ceramide VLCFA hydroxylase SCS7; AltName: Full=4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase SCS7; AltName: Full=Dihydroceramide fatty acyl 2-hydroxylase SCS7; AltName: Full=Sphingolipid alpha-hydroxylase; AltName: Full=Suppressor of calcium sensitivity 7",38.437941,12.623485,8.387801,0.639866,0.124915,1.214135,0.381366,0.419963,0,"K19703",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K19703","FA2H, SCS7","4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase","[EC:1.14.18.6]"
"g_01160",24.11567423,7.222941669,"Cluster 5","Cluster 5","Cluster 4","Cluster 5","Cluster 1",0,0,"Q6BKG0.3","RecName: Full=Endopolyphosphatase",7.960683,7.012942,9.232005,0,0.10057,0.147894,0,0.20903,0,"K06018",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K06018","PPN1","endopolyphosphatase","[EC:3.6.1.10]"
"g_01509",19.1933095,24.29501493,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 5",0,0,"Q03102.1","RecName: Full=Uncharacterized membrane protein YML131W",19.475379,21.959398,25.680179,0.187878,0.361637,0.4755,0.210179,0.174777,0.15098,"K07119",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K07119","PTGR3, ZADH2","prostaglandin reductase 3","[EC:1.3.1.48]"
"g_02736",42.96593799,20.32897002,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"P38230.1","RecName: Full=Probable quinone oxidoreductase; AltName: Full=NADPH:quinone reductase",51.128506,9.46026,5.893291,0.314599,0.162627,0.327934,0.225054,0.247464,0,"K00344",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K00344","qor, CRYZ","NADPH:quinone reductase","[EC:1.6.5.5]"
"g_03087",40.71686086,6.280088061,"Cluster 5","Cluster 5","Cluster 5","Cluster 5","Cluster 1",0,0,"P53295.1","RecName: Full=Ribosome-interacting GTPase 2; AltName: Full=GTP-binding protein RBG2",17.539446,5.666236,5.553429,0,0.149781,0.246524,0.065006,0,0.141011,"K06944",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K06944","DRG, RBG","developmentally-regulated GTP-binding protein","[EC:3.6.5.-]"
"g_06307",7.229935832,11.65304779,"Cluster 5","Cluster 5","Cluster 6","Cluster 6","Cluster 1",0,1,"Q72NN2.3","RecName: Full=Peptide methionine sulfoxide reductase MsrB; AltName: Full=Peptide-methionine (R)-S-oxide reductase >Q8F7W8.3 RecName: Full=Peptide methionine sulfoxide reductase MsrB; AltName: Full=Peptide-methionine (R)-S-oxide reductase",9.716602,17.316928,16.493464,0.707076,1.802605,1.627592,3.472748,2.031063,2.24386,"K07305",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K07305","msrB","peptide-methionine (R)-S-oxide reductase","[EC:1.8.4.12]"
"g_07008",33.15252518,6.84321231,"Cluster 5","Cluster 5","Cluster 5","Cluster 6","Cluster 1",0,1,"P57709.1","RecName: Full=Calcium-transporting ATPase type 2C member 1; Short=ATPase 2C1; AltName: Full=Secretory pathway Ca(2+)-transporting ATPase",12.612429,7.162254,6.972212,0.209722,0.029235,0.135971,3.191604,3.49252,0.248181,"K01537",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01537","ATP2C","P-type Ca2+ transporter type 2C","[EC:7.2.2.10]"
"g_07125",29.87421803,17.8370679,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"Q46845.2","RecName: Full=Disulfide-bond oxidoreductase YghU; AltName: Full=GSH-dependent disulfide-bond oxidoreductase YghU; AltName: Full=GST N2-2; AltName: Full=Organic hydroperoxidase",16.720679,11.16169,12.48595,0.112231,0.191825,0.173297,2.241688,2.25813,0.152425,"K11209",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K11209","yghU, yfcG","GSH-dependent disulfide-bond oxidoreductase","[EC:1.8.4.-]"
"g_07258",19.07979601,24.28355398,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"Q4JVN7.1","RecName: Full=L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase 2; Short=L-Cys:GlcN-Ins ligase 2; AltName: Full=Mycothiol ligase 2; Short=MSH ligase 2",20.091216,24.070388,28.019406,0.122929,0.319059,0.472014,0.379024,0.08894,0.030899,"K15526",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K15526","mshC","L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase","[EC:6.3.1.13]"
"g_07487",0.470072616,14.81355172,"Cluster 5","Cluster 5","Cluster 6","Cluster 6","Cluster 1",0,1,"Q5ZWR1.1","RecName: Full=Copper-exporting P-type ATPase; AltName: Full=Copper-exporting P-type ATPase A; AltName: Full=Copper-transporting PIB-type ATPase; AltName: Full=Cu(+)-ATPase LpCopA",9.99076,33.973508,29.133819,1.585035,1.802117,1.166715,1.194049,2.051451,0.920343,"K01533",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01533","copB","P-type Cu2+ transporter","[EC:7.2.2.9]"
"g_08034",23.92493214,34.65511753,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",1,0,"P18253.1","RecName: Full=Peptidyl-prolyl cis-trans isomerase; Short=PPIase; AltName: Full=Cyclophilin; Short=CPH; AltName: Full=Cyclosporin A-binding protein; AltName: Full=Rotamase",53.142007,27.564929,22.592506,0.356992,0.129258,0.803095,0.535266,0.134328,0.12805,"K01802",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01802","E5.2.1.8","peptidylprolyl isomerase","[EC:5.2.1.8]"
"g_08667",31.70085672,7.345668883,"Cluster 5","Cluster 5","Cluster 4","Cluster 6","Cluster 1",0,1,"Q5UR67.1","RecName: Full=N-glycosidase R617; AltName: Full=Riboflavin biosynthesis intermediates N-glycosidase",12.309405,7.326975,9.643177,0.246441,0,0,0.274197,1.521803,0,"K09935",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K09935","ybiA","N-glycosidase YbiA","[EC:3.2.2.-]"
"g_09525",30.07832889,12.0736052,"Cluster 5","Cluster 5","Cluster 4","Cluster 6","Cluster 1",0,1,"P52760.3","RecName: Full=2-iminobutanoate/2-iminopropanoate deaminase; AltName: Full=Heat-responsive protein 12; AltName: Full=Reactive intermediate imine deaminase A homolog; AltName: Full=Translation inhibitor L-PSP ribonuclease",14.134711,9.593283,10.063871,0,0,0.474986,5.559107,7.168527,0.560587,"K09022",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K09022","ridA, tdcF, RIDA","2-iminobutanoate/2-iminopropanoate deaminase","[EC:3.5.99.10]"
"g_09847",22.31415062,21.80598433,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"P14832.3","RecName: Full=Peptidyl-prolyl cis-trans isomerase; Short=PPIase; AltName: Full=Cyclophilin; Short=CPH; AltName: Full=Cyclosporin A-binding protein; AltName: Full=PPI-II; AltName: Full=Rotamase",18.137501,16.589045,17.517393,0,0.152381,0.621789,0.319164,0.299973,0.081701,"K01802",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01802","E5.2.1.8","peptidylprolyl isomerase","[EC:5.2.1.8]"
"g_12177",29.73739015,29.91323095,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 5",0,0,NA,NA,36.180086,22.666133,13.174051,0.477722,0.451486,0.57851,0.247042,0.456842,0.427821,"K07047",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K07047","nfdA","N-substituted formamide deformylase","[EC:3.5.1.91]"
"g_15230",21.57745998,13.70294742,"Cluster 5","Cluster 5","Cluster 4","Cluster 6","Cluster 1",0,1,"A0A1B4XBH1.1","RecName: Full=Cytochrome P450 monooxygenase sdnF; AltName: Full=Sordarin/hypoxysordarin biosynthesis cluster protein F",11.3283,14.194172,12.620784,0.054272,0.088701,0.290117,0.029994,0.101972,0.043775,"K00493",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K00493","XANG","xanthocillin biosynthesis cytochrome P450 monooxygenase","[EC:1.14.-.-]"
"g_16952",15.08629045,20.60812757,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"P37024.3","RecName: Full=ATP-dependent RNA helicase HrpB",13.347319,30.962648,37.588421,0.04205,0.160792,0.480265,0.244248,0.061527,0.122605,"K03579",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K03579","hrpB","ATP-dependent helicase HrpB","[EC:3.6.4.13]"
"g_17299",4.164654636,9.446486081,"Cluster 5","Cluster 5","Cluster 6","Cluster 6","Cluster 1",0,1,"Q59998.1","RecName: Full=Zinc-transporting ATPase; AltName: Full=Zn(2+)-translocating P-type ATPase",6.344233,17.478011,14.373074,1.37948,0.998337,1.575353,1.066949,1.591545,1.206054,"K01534",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01534","zntA","Zn2+/Cd2+-exporting ATPase","[EC:7.2.2.12 7.2.2.21]"
"g_18541",17.39588868,9.335783394,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"Q8XBI9.2","RecName: Full=Dye-decolorizing peroxidase YfeX",7.12892,12.137622,13.444577,0.377725,0.315103,0.380164,0.102015,0,0,"K07223",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K07223","yfeX","porphyrinogen peroxidase","[EC:1.11.1.-]"
"g_19769",33.25480402,22.05087783,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"Q09859.2","RecName: Full=Probable peptide methionine sulfoxide reductase; Short=Protein-methionine-S-oxide reductase; AltName: Full=Peptide-methionine (S)-S-oxide reductase; Short=Peptide Met(O) reductase",23.986302,12.374954,8.999355,0,0.46426,0.789339,0.204711,0.686173,0.105987,"K07304",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K07304","msrA","peptide-methionine (S)-S-oxide reductase","[EC:1.8.4.11]"
"g_20444",25.90548377,4.619946731,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"P25719.1","RecName: Full=Peptidyl-prolyl cis-trans isomerase C, mitochondrial; Short=PPIase C; AltName: Full=Cyclophilin C; AltName: Full=PPI-III; AltName: Full=Rotamase C; Flags: Precursor",13.800024,6.623487,8.331128,0.10485,0.159449,0.917688,0.577437,0.553265,0.354091,"K01802",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K01802","E5.2.1.8","peptidylprolyl isomerase","[EC:5.2.1.8]"
"g_22619",20.3267317,9.97791051,"Cluster 5","Cluster 5","Cluster 4","Cluster 2","Cluster 1",0,0,"Q08822.1","RecName: Full=Probable electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial; Short=ETF-QO; Short=ETF-ubiquinone oxidoreductase; AltName: Full=Changed intracellular redox state protein 2; AltName: Full=Electron-transferring-flavoprotein dehydrogenase; Short=ETF dehydrogenase; Flags: Precursor",7.249564,11.348676,15.127194,0.045406,0.041047,0,0,0.042657,0,"K00311",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K00311","ETFDH","electron-transferring-flavoprotein dehydrogenase","[EC:1.5.5.1]"
"g_23079",25.87345369,21.04071212,"Cluster 5","Cluster 5","Cluster 6","Cluster 2","Cluster 1",0,0,"Q8U308.1","RecName: Full=2-iminobutanoate/2-iminopropanoate deaminase; AltName: Full=Enamine/imine deaminase",18.674048,14.698291,21.966942,0,0,0,4.34605,2.775531,0.521863,"K09022",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K09022","ridA, tdcF, RIDA","2-iminobutanoate/2-iminopropanoate deaminase","[EC:3.5.99.10]"
