"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_10722",-37.7758290309721,-20.1538417296206,"Cluster 4","Cluster 4","Cluster 1","Cluster 1","Cluster 2",0,0,"P52612.2","RecName: Full=Flagellum-specific ATP synthase",2.226393,2.239597,1.950058,43.655957,71.258598,46.206903,30.479313,33.750377,44.949224,"K02412",3,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02412","fliI","flagellum-specific ATP synthase","[EC:7.4.2.8]"
"g_14330",-36.6533387527502,-20.1143146361439,"Cluster 4","Cluster 4","Cluster 1","Cluster 1","Cluster 2",0,1,"P40727.1","RecName: Full=Flagellar biosynthetic protein FlhB",2.60475,1.991417,2.12738,32.023993,63.503419,35.348856,24.062753,20.183294,20.726204,"K02401",3,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02401","flhB","flagellar biosynthesis protein FlhB","-"
"g_14403",-52.5236511501111,0.965215903246533,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"P72151.2","RecName: Full=B-type flagellin",220.149371,90.216761,96.548731,577.647581,327.862215,629.061062,725.972483,531.707927,1236.992292,"K02406",8,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02406","fliC, hag","flagellin","-"
"g_19622",-40.7986961759267,-20.1986528472675,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,1,"P39064.1","RecName: Full=Uncharacterized protein YtxE",2.753052,3.171594,1.586333,75.365211,87.441114,58.314029,89.61337,91.661272,126.885111,"K02557",4,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02557","motB","chemotaxis protein MotB","-"
"g_27359",-49.9932941276211,-0.222054478300777,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"P0A1J5.2","RecName: Full=Flagellar hook-associated protein 1; Short=HAP1 >P0A1J6.2 RecName: Full=Flagellar hook-associated protein 1; Short=HAP1",21.160924,27.788561,26.417139,747.744105,508.898967,834.478019,578.09976,1371.589972,1272.50812,"K02396",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02396","flgK","flagellar hook-associated protein 1","-"
"g_27535",-50.0976173456352,1.58682236317422,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"P06175.2","RecName: Full=Flagellin; AltName: Full=Phase 1-R flagellin",66.904781,46.389566,34.616048,1311.244463,1086.900459,774.287862,678.014207,663.936325,1308.836424,"K02406",8,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02406","fliC, hag","flagellin","-"
"g_31812",-40.1989631859019,-16.3555600516854,"Cluster 4","Cluster 4","Cluster 1","Cluster 1","Cluster 3",0,0,NA,NA,0.575513,1.653607,1.85064,37.329255,33.053553,146.292028,197.009319,90.32764,124.695166,"K02407",2,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02407","fliD","flagellar hook-associated protein 2","-"
"g_35105",-44.7945703430731,-19.5117447991972,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,1,"P46826.1","RecName: Full=Uncharacterized 29.3 kDa protein in ccpA 3'region; AltName: Full=ORF1",3.931412,2.293085,3.869171,83.553499,89.254352,94.160217,68.398831,71.04479,107.063204,"K02556",5,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02556","motA","chemotaxis protein MotA","-"
"g_50142",-50.7188502575807,2.99146020621966,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,0,"P42272.3","RecName: Full=Flagellin 1",79.343847,101.916173,79.90504,3287.900112,2928.475209,2006.579383,2175.01518,3739.548906,3337.401935,"K02406",8,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02406","fliC, hag","flagellin","-"
"g_55742",-51.835940438203,-1.94363074062712,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"P72151.2","RecName: Full=B-type flagellin",49.252099,24.596525,20.931772,309.177703,168.784808,277.796217,217.88917,233.075103,519.362152,"K02406",8,9140,"Cellular Processes",9142,"Cell motility",2040,"Flagellar assembly","K02406","fliC, hag","flagellin","-"
"g_41985",-50.8323693978221,3.05452926550308,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"Q9RUV2.3","RecName: Full=Superoxide dismutase",88.51922,163.638073,225.939181,1852.313693,2007.431321,1745.861174,2833.028667,1488.565046,440.349277,"K04564",9,9130,"Environmental Information Processing",9132,"Signal transduction",4068,"FoxO signaling pathway","K04564","SOD2","superoxide dismutase, Fe-Mn family","[EC:1.15.1.1]"
"g_18966",-49.9457937819155,0.511862139928304,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,0,"Q46ZL2.1","RecName: Full=3-hydroxylaminophenol mutase; Short=3HAP mutase; AltName: Full=3-(hydroxyamino)phenol mutase",28.812081,30.19176,33.800899,895.108504,940.925159,706.559608,845.440915,801.467132,886.074208,"K01915",9,9150,"Organismal Systems",9156,"Nervous system",4727,"GABAergic synapse","K01915","glnA, GLUL","glutamine synthetase","[EC:6.3.1.2]"
"g_18966",-49.9457937819155,0.511862139928304,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,0,"Q46ZL2.1","RecName: Full=3-hydroxylaminophenol mutase; Short=3HAP mutase; AltName: Full=3-(hydroxyamino)phenol mutase",28.812081,30.19176,33.800899,895.108504,940.925159,706.559608,845.440915,801.467132,886.074208,"K01915",9,9150,"Organismal Systems",9156,"Nervous system",4724,"Glutamatergic synapse","K01915","glnA, GLUL","glutamine synthetase","[EC:6.3.1.2]"
"g_26961",-49.3257454580891,-4.00528989865976,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 4",0,1,"O31215.2","RecName: Full=Cytochrome b",10.731651,12.358376,9.894007,372.494419,388.766099,413.882499,261.39488,221.98411,285.763433,"K00412",14,9160,"Human Diseases",9164,"Neurodegenerative disease",5016,"Huntington disease","K00412","CYTB, petB","ubiquinol-cytochrome c reductase cytochrome b subunit","-"
"g_41985",-50.8323693978221,3.05452926550308,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"Q9RUV2.3","RecName: Full=Superoxide dismutase",88.51922,163.638073,225.939181,1852.313693,2007.431321,1745.861174,2833.028667,1488.565046,440.349277,"K04564",9,9160,"Human Diseases",9164,"Neurodegenerative disease",5016,"Huntington disease","K04564","SOD2","superoxide dismutase, Fe-Mn family","[EC:1.15.1.1]"
"g_55228",-51.2507927795068,3.88060010491997,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"A0R7G6.1","RecName: Full=Inositol-3-phosphate synthase; Short=IPS; AltName: Full=Myo-inositol 1-phosphate synthase; Short=MI-1-P synthase; Short=MIP synthase",510.547069,394.66005,567.353932,3466.169678,2954.518013,3555.785383,3819.431408,1136.324971,1334.414069,"K01858",2,9100,"Metabolism",9101,"Carbohydrate metabolism",562,"Inositol phosphate metabolism","K01858","INO1, ISYNA1","myo-inositol-1-phosphate synthase","[EC:5.5.1.4]"
"g_05066",-50.1512983516898,2.02586195445743,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,0,"P06179.4","RecName: Full=Flagellin; AltName: Full=Phase 1-I flagellin",53.302695,55.998884,38.928972,1953.276959,2101.643904,1366.705938,1096.40196,1958.526254,1983.244046,"K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5134,"Legionellosis","K02406","fliC, hag","flagellin","-"
"g_14403",-52.5236511501111,0.965215903246533,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"P72151.2","RecName: Full=B-type flagellin",220.149371,90.216761,96.548731,577.647581,327.862215,629.061062,725.972483,531.707927,1236.992292,"K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5134,"Legionellosis","K02406","fliC, hag","flagellin","-"
"g_27535",-50.0976173456352,1.58682236317422,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 3",0,0,"P06175.2","RecName: Full=Flagellin; AltName: Full=Phase 1-R flagellin",66.904781,46.389566,34.616048,1311.244463,1086.900459,774.287862,678.014207,663.936325,1308.836424,"K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5134,"Legionellosis","K02406","fliC, hag","flagellin","-"
"g_50142",-50.7188502575807,2.99146020621966,"Cluster 4","Cluster 4","Cluster 7","Cluster 1","Cluster 2",0,0,"P42272.3","RecName: Full=Flagellin 1",79.343847,101.916173,79.90504,3287.900112,2928.475209,2006.579383,2175.01518,3739.548906,3337.401935,"K02406",8,9160,"Human Diseases",9171,"Infectious disease: bacterial",5134,"Legionellosis","K02406","fliC, hag","flagellin","-"
