"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_00443",-35.166295697625,41.2050388240606,"Cluster 2","Cluster 2","Cluster 2","Cluster 7","Cluster 1",0,0,"P41042.2","RecName: Full=40S ribosomal protein S4",420.259523,180.709039,197.882101,5.499343,3.725301,3.801896,62.652222,84.560858,8.161997,"K02987",3,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02987","RP-S4e, RPS4","small subunit ribosomal protein S4e","-"
"g_00467",-26.5826363088682,40.3339985402737,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",1,0,"P02992.1","RecName: Full=Elongation factor Tu, mitochondrial; AltName: Full=tufM; Flags: Precursor",162.509196,50.064882,45.802288,0.896459,0.450106,1.95899,0.642455,0.896201,1.048655,"K02358",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K02358","tuf, TUFM","elongation factor Tu","-"
"g_00467",-26.5826363088682,40.3339985402737,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",1,0,"P02992.1","RecName: Full=Elongation factor Tu, mitochondrial; AltName: Full=tufM; Flags: Precursor",162.509196,50.064882,45.802288,0.896459,0.450106,1.95899,0.642455,0.896201,1.048655,"K02358",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3029,"Mitochondrial biogenesis","K02358","tuf, TUFM","elongation factor Tu","-"
"g_00467",-26.5826363088682,40.3339985402737,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",1,0,"P02992.1","RecName: Full=Elongation factor Tu, mitochondrial; AltName: Full=tufM; Flags: Precursor",162.509196,50.064882,45.802288,0.896459,0.450106,1.95899,0.642455,0.896201,1.048655,"K02358",4,9150,"Organismal Systems",9159,"Environmental adaptation",4626,"Plant-pathogen interaction","K02358","tuf, TUFM","elongation factor Tu","-"
"g_00467",-26.5826363088682,40.3339985402737,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",1,0,"P02992.1","RecName: Full=Elongation factor Tu, mitochondrial; AltName: Full=tufM; Flags: Precursor",162.509196,50.064882,45.802288,0.896459,0.450106,1.95899,0.642455,0.896201,1.048655,"K02358",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3012,"Translation factors","K02358","tuf, TUFM","elongation factor Tu","-"
"g_00978",-42.1491959493453,28.5808583093302,"Cluster 2","Cluster 2","Cluster 2","Cluster 7","Cluster 1",0,1,"P0A505.1","RecName: Full=Calcium-transporting ATPase CtpE >P9WPT1.1 RecName: Full=Calcium-transporting ATPase CtpE",73.548613,192.106386,236.822466,0.196298,0.728839,1.55099,0.851543,0.403246,0.315507,"K12952",1,9190,"Not Included in Pathway or Brite",9191,"Unclassified: metabolism",99980,"Enzymes with EC numbers","K12952","ctpE","cation-transporting P-type ATPase E","[EC:7.2.2.-]"
"g_01027",-24.1010600095867,46.4073183455919,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 5",0,0,"Q6CJR7.1","RecName: Full=60S ribosomal protein L3",121.778987,48.645062,45.346603,0.131645,0.43952,0.308333,0.33215,0.309185,0.071643,"K02925",3,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02925","RP-L3e, RPL3","large subunit ribosomal protein L3e","-"
"g_01027",-24.1010600095867,46.4073183455919,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 5",0,0,"Q6CJR7.1","RecName: Full=60S ribosomal protein L3",121.778987,48.645062,45.346603,0.131645,0.43952,0.308333,0.33215,0.309185,0.071643,"K02925",3,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02925","RP-L3e, RPL3","large subunit ribosomal protein L3e","-"
"g_01027",-24.1010600095867,46.4073183455919,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 5",0,0,"Q6CJR7.1","RecName: Full=60S ribosomal protein L3",121.778987,48.645062,45.346603,0.131645,0.43952,0.308333,0.33215,0.309185,0.071643,"K02925",3,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02925","RP-L3e, RPL3","large subunit ribosomal protein L3e","-"
"g_01111",-44.9957722616595,17.7731101817699,"Cluster 2","Cluster 2","Cluster 2","Cluster 7","Cluster 1",0,0,"Q4JUN3.1","RecName: Full=Dihydroxy-acid dehydratase; Short=DAD",209.958252,222.777022,272.045803,3.487679,3.750899,10.265153,7.305817,4.101968,4.329919,"K01687",2,9100,"Metabolism",9105,"Amino acid metabolism",290,"Valine, leucine and isoleucine biosynthesis","K01687","ilvD","dihydroxy-acid dehydratase","[EC:4.2.1.9]"
"g_01111",-44.9957722616595,17.7731101817699,"Cluster 2","Cluster 2","Cluster 2","Cluster 7","Cluster 1",0,0,"Q4JUN3.1","RecName: Full=Dihydroxy-acid dehydratase; Short=DAD",209.958252,222.777022,272.045803,3.487679,3.750899,10.265153,7.305817,4.101968,4.329919,"K01687",2,9100,"Metabolism",9108,"Metabolism of cofactors and vitamins",770,"Pantothenate and CoA biosynthesis","K01687","ilvD","dihydroxy-acid dehydratase","[EC:4.2.1.9]"
"g_01236",-24.0081791825825,44.4192367141633,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P31373.2","RecName: Full=Cystathionine gamma-lyase; AltName: Full=Gamma-cystathionase; AltName: Full=Sulfur transfer protein 1",103.654413,58.118285,51.185866,0.139089,0.207067,0.980165,0.438197,0.068989,0.412659,"K01758",4,9100,"Metabolism",9105,"Amino acid metabolism",270,"Cysteine and methionine metabolism","K01758","CTH","cystathionine gamma-lyase","[EC:4.4.1.1]"
"g_01236",-24.0081791825825,44.4192367141633,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P31373.2","RecName: Full=Cystathionine gamma-lyase; AltName: Full=Gamma-cystathionase; AltName: Full=Sulfur transfer protein 1",103.654413,58.118285,51.185866,0.139089,0.207067,0.980165,0.438197,0.068989,0.412659,"K01758",4,9100,"Metabolism",9105,"Amino acid metabolism",260,"Glycine, serine and threonine metabolism","K01758","CTH","cystathionine gamma-lyase","[EC:4.4.1.1]"
"g_01236",-24.0081791825825,44.4192367141633,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P31373.2","RecName: Full=Cystathionine gamma-lyase; AltName: Full=Gamma-cystathionase; AltName: Full=Sulfur transfer protein 1",103.654413,58.118285,51.185866,0.139089,0.207067,0.980165,0.438197,0.068989,0.412659,"K01758",4,9100,"Metabolism",9106,"Metabolism of other amino acids",450,"Selenocompound metabolism","K01758","CTH","cystathionine gamma-lyase","[EC:4.4.1.1]"
"g_01236",-24.0081791825825,44.4192367141633,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P31373.2","RecName: Full=Cystathionine gamma-lyase; AltName: Full=Gamma-cystathionase; AltName: Full=Sulfur transfer protein 1",103.654413,58.118285,51.185866,0.139089,0.207067,0.980165,0.438197,0.068989,0.412659,"K01758",4,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K01758","CTH","cystathionine gamma-lyase","[EC:4.4.1.1]"
"g_01254",-22.7340674058772,40.3916366425601,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P9WNZ2.1","RecName: Full=NADPH-dependent stearoyl-CoA 9-desaturase; AltName: Full=Delta(9)-stearoyl desaturase; AltName: Full=Stearoyl-CoA 9-desaturase (NADPH); AltName: Full=Stearoyl-CoA Delta(9)-desaturase >P9WNZ3.1 RecName: Full=NADPH-dependent stearoyl-CoA 9-desaturase; AltName: Full=Delta(9)-stearoyl desaturase; AltName: Full=Stearoyl-CoA 9-desaturase (NADPH); AltName: Full=Stearoyl-CoA Delta(9)-desaturase",67.669788,40.865142,41.413405,0.732333,0.194035,1.684624,0.292322,0.17364,0.215236,"K00508",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1004,"Lipid biosynthesis proteins","K00508","E1.14.19.3","linoleoyl-CoA desaturase","[EC:1.14.19.3]"
"g_01254",-22.7340674058772,40.3916366425601,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P9WNZ2.1","RecName: Full=NADPH-dependent stearoyl-CoA 9-desaturase; AltName: Full=Delta(9)-stearoyl desaturase; AltName: Full=Stearoyl-CoA 9-desaturase (NADPH); AltName: Full=Stearoyl-CoA Delta(9)-desaturase >P9WNZ3.1 RecName: Full=NADPH-dependent stearoyl-CoA 9-desaturase; AltName: Full=Delta(9)-stearoyl desaturase; AltName: Full=Stearoyl-CoA 9-desaturase (NADPH); AltName: Full=Stearoyl-CoA Delta(9)-desaturase",67.669788,40.865142,41.413405,0.732333,0.194035,1.684624,0.292322,0.17364,0.215236,"K00508",2,9100,"Metabolism",9103,"Lipid metabolism",591,"Linoleic acid metabolism","K00508","E1.14.19.3","linoleoyl-CoA desaturase","[EC:1.14.19.3]"
"g_01355",14.9325138749027,20.6339046501745,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P65166.1","RecName: Full=Inositol-1-monophosphatase; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase >P9WKI8.1 RecName: Full=Inositol-1-monophosphatase SuhB; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase >P9WKI9.1 RecName: Full=Inositol-1-monophosphatase SuhB; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase",15.527216,30.159807,33.306114,0.087732,0.079046,0.301776,0.15655,0.047487,0.129038,"K01092",3,9130,"Environmental Information Processing",9132,"Signal transduction",4070,"Phosphatidylinositol signaling system","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","[EC:3.1.3.25]"
"g_01355",14.9325138749027,20.6339046501745,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P65166.1","RecName: Full=Inositol-1-monophosphatase; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase >P9WKI8.1 RecName: Full=Inositol-1-monophosphatase SuhB; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase >P9WKI9.1 RecName: Full=Inositol-1-monophosphatase SuhB; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase",15.527216,30.159807,33.306114,0.087732,0.079046,0.301776,0.15655,0.047487,0.129038,"K01092",3,9100,"Metabolism",9110,"Biosynthesis of other secondary metabolites",521,"Streptomycin biosynthesis","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","[EC:3.1.3.25]"
"g_01355",14.9325138749027,20.6339046501745,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P65166.1","RecName: Full=Inositol-1-monophosphatase; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase >P9WKI8.1 RecName: Full=Inositol-1-monophosphatase SuhB; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase >P9WKI9.1 RecName: Full=Inositol-1-monophosphatase SuhB; Short=I-1-Pase; Short=IMPase; Short=Inositol-1-phosphatase",15.527216,30.159807,33.306114,0.087732,0.079046,0.301776,0.15655,0.047487,0.129038,"K01092",3,9100,"Metabolism",9101,"Carbohydrate metabolism",562,"Inositol phosphate metabolism","K01092","E3.1.3.25, IMPA, suhB","myo-inositol-1(or 4)-monophosphatase","[EC:3.1.3.25]"
"g_01392",-30.5156865978396,26.7820789228351,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"Q44678.1","RecName: Full=N5-carboxyaminoimidazole ribonucleotide synthase; Short=N5-CAIR synthase; AltName: Full=5-(carboxyamino)imidazole ribonucleotide synthetase",52.286725,59.035988,76.854336,0.73199,0.60177,2.115298,0.581873,0.4385,0.374932,"K01589",1,9100,"Metabolism",9104,"Nucleotide metabolism",230,"Purine metabolism","K01589","purK","5-(carboxyamino)imidazole ribonucleotide synthase","[EC:6.3.4.18]"
"g_01426",-25.7453856868673,37.2881740122187,"Cluster 2","Cluster 2","Cluster 6","Cluster 7","Cluster 1",0,0,"Q6C7L4.1","RecName: Full=Thioredoxin reductase",150.833563,34.004375,28.302175,1.080045,2.048711,2.835923,0.781598,1.025658,0.791063,"K00384",1,9100,"Metabolism",9106,"Metabolism of other amino acids",450,"Selenocompound metabolism","K00384","trxB, TRR","thioredoxin reductase (NADPH)","[EC:1.8.1.9]"
"g_01445",-33.9729821868335,41.1607402148968,"Cluster 2","Cluster 2","Cluster 2","Cluster 7","Cluster 1",0,1,"P38992.1","RecName: Full=Sphingolipid C4-hydroxylase SUR2; AltName: Full=Syringomycin response protein 2",260.302282,118.459363,164.578508,3.112359,2.143768,4.524612,74.663873,61.679817,5.634434,"K04713",1,9100,"Metabolism",9103,"Lipid metabolism",600,"Sphingolipid metabolism","K04713","SUR 2.00","sphinganine C4-monooxygenase","[EC:1.14.18.5]"
"g_01698",23.2076034756448,37.3660025177287,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P29453.3","RecName: Full=60S ribosomal protein L8-B; AltName: Full=L4; AltName: Full=L4-1; AltName: Full=Large ribosomal subunit protein eL8-B; AltName: Full=RP6; AltName: Full=YL5",74.869891,30.145036,26.888175,0.079384,0.316497,0.358626,0,0.109227,0.096912,"K02936",4,9120,"Genetic Information Processing",9122,"Translation",3010,"Ribosome","K02936","RP-L7Ae, RPL7A","large subunit ribosomal protein L7Ae","-"
"g_01698",23.2076034756448,37.3660025177287,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P29453.3","RecName: Full=60S ribosomal protein L8-B; AltName: Full=L4; AltName: Full=L4-1; AltName: Full=Large ribosomal subunit protein eL8-B; AltName: Full=RP6; AltName: Full=YL5",74.869891,30.145036,26.888175,0.079384,0.316497,0.358626,0,0.109227,0.096912,"K02936",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3011,"Ribosome","K02936","RP-L7Ae, RPL7A","large subunit ribosomal protein L7Ae","-"
"g_01698",23.2076034756448,37.3660025177287,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P29453.3","RecName: Full=60S ribosomal protein L8-B; AltName: Full=L4; AltName: Full=L4-1; AltName: Full=Large ribosomal subunit protein eL8-B; AltName: Full=RP6; AltName: Full=YL5",74.869891,30.145036,26.888175,0.079384,0.316497,0.358626,0,0.109227,0.096912,"K02936",4,9160,"Human Diseases",9172,"Infectious disease: viral",5171,"Coronavirus disease - COVID-19","K02936","RP-L7Ae, RPL7A","large subunit ribosomal protein L7Ae","-"
"g_01698",23.2076034756448,37.3660025177287,"Cluster 2","Cluster 2","Cluster 6","Cluster 2","Cluster 1",0,0,"P29453.3","RecName: Full=60S ribosomal protein L8-B; AltName: Full=L4; AltName: Full=L4-1; AltName: Full=Large ribosomal subunit protein eL8-B; AltName: Full=RP6; AltName: Full=YL5",74.869891,30.145036,26.888175,0.079384,0.316497,0.358626,0,0.109227,0.096912,"K02936",4,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3009,"Ribosome biogenesis","K02936","RP-L7Ae, RPL7A","large subunit ribosomal protein L7Ae","-"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9140,"Cellular Processes",9141,"Transport and catabolism",4142,"Lysosome","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",4147,"Exosome","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9180,"Brite Hierarchies",9182,"Protein families: genetic information processing",3110,"Chaperones and folding catalysts","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9150,"Organismal Systems",9151,"Immune system",4612,"Antigen processing and presentation","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9150,"Organismal Systems",9152,"Endocrine system",4924,"Renin secretion","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",536,"Glycosaminoglycan binding proteins","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9140,"Cellular Processes",9141,"Transport and catabolism",4140,"Autophagy - animal","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9150,"Organismal Systems",9151,"Immune system",4621,"NOD-like receptor signaling pathway","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9140,"Cellular Processes",9143,"Cell growth and death",4210,"Apoptosis","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01773",-23.3620762631308,42.6921018478345,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"P07688.5","RecName: Full=Cathepsin B; AltName: Full=BCSB; Contains: RecName: Full=Cathepsin B light chain; Contains: RecName: Full=Cathepsin B heavy chain; Flags: Precursor",73.230049,50.650978,52.954511,0.704309,0.399529,0.922283,17.070197,21.739652,1.873337,"K01363",10,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1002,"Peptidases and inhibitors","K01363","CTSB","cathepsin B","[EC:3.4.22.1]"
"g_01812",14.5120757547418,24.7472426109898,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"Q8NQ73.2","RecName: Full=Alpha-(1->6)-mannopyranosyltransferase B; Short=MptB; AltName: Full=Polyprenyl-1-monophosphorylmannose dependent alpha-(1->6)mannopyranosyltransferase; Short=PPM-dependent alpha-(1->6)mannopyranosyltransferase",24.049867,27.196736,35.025599,0.262316,0.13455,0.764474,0.347659,0.245172,0.247844,"K14339",2,9100,"Metabolism",9107,"Glycan biosynthesis and metabolism",571,"Lipoarabinomannan (LAM) biosynthesis","K14339","mptB","alpha-1,6-mannosyltransferase","[EC:2.4.1.-]"
"g_01812",14.5120757547418,24.7472426109898,"Cluster 2","Cluster 2","Cluster 6","Cluster 6","Cluster 1",0,1,"Q8NQ73.2","RecName: Full=Alpha-(1->6)-mannopyranosyltransferase B; Short=MptB; AltName: Full=Polyprenyl-1-monophosphorylmannose dependent alpha-(1->6)mannopyranosyltransferase; Short=PPM-dependent alpha-(1->6)mannopyranosyltransferase",24.049867,27.196736,35.025599,0.262316,0.13455,0.764474,0.347659,0.245172,0.247844,"K14339",2,9180,"Brite Hierarchies",9181,"Protein families: metabolism",1003,"Glycosyltransferases","K14339","mptB","alpha-1,6-mannosyltransferase","[EC:2.4.1.-]"
