"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_06200",9.62188776223317,-40.5963472023186,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"P40792.2","RecName: Full=Ras-related protein Rac1; Flags: Precursor",30.732745,8.969358,10.539821,0,0,0.0576,3.380849,3.978728,0.403553,"K04392",57,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K04392","RAC1","Ras-related C3 botulinum toxin substrate 1","-"
"g_06353",33.1891982720945,-34.1498136704009,"Cluster 3","Cluster 1","Cluster 6","Cluster 6","Cluster 1",0,0,NA,NA,80.714483,38.059096,35.380575,1.174122,0.349597,0,7.622882,10.424083,0.8618,"K02137",10,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K02137","ATPeF0O, ATP5O, ATP5","F-type H+-transporting ATPase subunit O","-"
"g_07359",13.5417137844265,-54.0553639156458,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q4R5J1.3","RecName: Full=NADH dehydrogenase",27.418505,12.842808,11.805535,0.13963,0.24994,0,4.389455,5.913748,0.313853,"K03949",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03949","NDUFA5","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5","-"
"g_08418",-2.23215067357056,-41.2621668151493,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q8IS14.1","RecName: Full=Ras guanine nucleotide exchange factor J; AltName: Full=RasGEF domain-containing protein J",16.904458,4.065103,6.329872,0.191971,0.134045,0.296111,2.35794,3.212383,0.387979,"K03099",50,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03099","SOS","son of sevenless","-"
"g_09545",5.7535176259593,-50.865764837925,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q9SKC9.1","RecName: Full=NADH dehydrogenase",23.304104,17.083655,14.395462,0.13991,0.370837,0,3.100731,4.604829,0.688518,"K03963",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03963","NDUFB7","NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7","-"
"g_10277",-4.42747572444628,-42.616191482005,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,30.615566,13.147828,12.111384,0.402363,0,0,1.911155,4.524115,0.28096,"K03939",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03939","NDUFS6","NADH dehydrogenase (ubiquinone) Fe-S protein 6","-"
"g_10712",27.16719240832,-46.3276159200675,"Cluster 3","Cluster 1","Cluster 2","Cluster 1","Cluster 1",0,1,"O80800.1","RecName: Full=Acyl carrier protein 2, mitochondrial; AltName: Full=MtACP-2; Short=ACP; AltName: Full=NADH-ubiquinone oxidoreductase 9.6 kDa subunit; Flags: Precursor",40.272023,14.674549,17.132556,0,0.163937,0.12054,6.90338,7.66825,0.308678,"K03955",13,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03955","NDUFAB1","NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein","-"
"g_11541",13.2301450891247,-26.4819063641684,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,27.029548,9.514981,11.046579,0.377935,0.174582,0,3.166714,3.538502,1.380172,"K03965",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03965","NDUFB9","NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9","-"
"g_16957",3.4896154955381,-31.2707700384384,"Cluster 3","Cluster 1","Cluster 2","Cluster 1","Cluster 1",0,1,"Q8HXQ3.3","RecName: Full=Superoxide dismutase",24.037798,13.722319,12.946158,0.061327,0,0.104199,2.614049,2.715605,0.176788,"K04565",8,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K04565","SOD1","superoxide dismutase, Cu-Zn family","[EC:1.15.1.1]"
"g_18330",2.60099271852639,-27.7050645669143,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"O21272.1","RecName: Full=NADH-ubiquinone oxidoreductase 20 kDa subunit; AltName: Full=NADH dehydrogenase subunit 10",9.352786,4.426525,4.433603,0,0.066549,0,2.630702,2.230272,0.024886,"K03940",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03940","NDUFS7","NADH dehydrogenase (ubiquinone) Fe-S protein 7","[EC:7.1.1.2]"
"g_18369",18.7898840953347,-45.4732882506274,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q08863.1","RecName: Full=Glutathione S-transferase alpha I; AltName: Full=GST class-alpha; AltName: Full=GSTA1-1; Contains: RecName: Full=Glutathione S-transferase alpha I, N-terminally processed",10.914537,9.106087,11.074018,0.107433,0.077047,0,5.777094,5.104958,0.69721,"K00799",13,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K00799","GST, gst","glutathione S-transferase","[EC:2.5.1.18]"
"g_19322",-0.0234949079020737,-37.4143595463389,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,21.758614,9.831764,12.556423,0.167922,0.344308,0.088055,2.515305,2.912726,0.32413,"K03937",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03937","NDUFS4","NADH dehydrogenase (ubiquinone) Fe-S protein 4","-"
"g_20759",-14.6468301778074,-36.4618110354787,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,11.066785,7.455909,8.365768,0.092156,0.241757,0.071847,1.321239,3.260612,0.48021,"K00799",13,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K00799","GST, gst","glutathione S-transferase","[EC:2.5.1.18]"
"g_23121",14.7618837269581,-51.5350355184178,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,29.682693,14.521839,15.432657,0,0,0.313142,3.842698,4.926053,0.472326,"K03946",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03946","NDUFA2","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2","-"
"g_26983",4.58640877965454,-32.3492369180141,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"A0A286QZ36.1","RecName: Full=Ras-related protein Rac1; AltName: Full=AjRac1; Flags: Precursor",15.558629,9.248039,10.150398,0,0,0.072193,2.687176,2.812211,0.370591,"K04392",57,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K04392","RAC1","Ras-related C3 botulinum toxin substrate 1","-"
"g_29738",15.2052691709121,-51.7449243909861,"Cluster 3","Cluster 1","Cluster 2","Cluster 1","Cluster 1",0,1,NA,NA,33.757137,14.096373,17.621336,0,0.134668,0.201467,3.825812,4.984215,0.630338,"K11353",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K11353","NDUFA13","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13","-"
"g_30481",16.0700300202632,-41.8368475107195,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q9UTJ7.1","RecName: Full=Probable succinate dehydrogenase",37.361846,15.797357,19.136008,0.148507,0.049616,0.345513,4.895296,4.638641,0.837007,"K00234",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K00234","SDHA, SDH1","succinate dehydrogenase (ubiquinone) flavoprotein subunit","[EC:1.3.5.1]"
"g_32929",17.3657502119982,-47.7650081518226,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,30.120699,18.461199,18.140726,0.069562,0,0.088403,4.920182,5.300676,0.458817,"K00416",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K00416","QCR6, UQCRH","ubiquinol-cytochrome c reductase subunit 6","-"
"g_33406",13.0191903903945,-49.4596678126179,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"O77229.2","RecName: Full=Catalase-A",17.98581,9.073905,10.644104,0.164201,0.150253,0.135385,4.253797,4.932609,0.41838,"K03781",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03781","katE, CAT, catB, srpA","catalase","[EC:1.11.1.6]"
"g_34124",20.3441320749023,-41.7097220822597,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q37384.1","RecName: Full=NADH-ubiquinone oxidoreductase 49 kDa subunit; AltName: Full=NADH dehydrogenase subunit 7",61.094483,22.578379,29.509405,0.418799,0.069783,0.415012,3.811972,6.190494,0.625164,"K03935",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03935","NDUFS2","NADH dehydrogenase (ubiquinone) Fe-S protein 2","[EC:7.1.1.2]"
"g_35882",17.3687249046028,-47.32305459822,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q6RUV5.1","RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=p21-Rac1; Flags: Precursor >P62998.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=p21-Rac1; Flags: Precursor >P62999.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=Rac2; AltName: Full=p21-Rac1; Flags: Precursor >P63000.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=Cell migration-inducing gene 5 protein; AltName: Full=Ras-like protein TC25; AltName: Full=p21-Rac1; Flags: Precursor >P63001.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=p21-Rac1; Flags: Precursor",27.994088,8.068348,11.023732,0.187023,0.206637,0.122768,5.657676,4.749383,0.337401,"K04392",57,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K04392","RAC1","Ras-related C3 botulinum toxin substrate 1","-"
"g_45913",32.8926096681941,-37.7214461643913,"Cluster 3","Cluster 1","Cluster 2","Cluster 4","Cluster 1",0,1,"Q03206.2","RecName: Full=Ras-related protein ced-10; AltName: Full=CErac1; AltName: Full=Cell death protein 10; AltName: Full=Cell-corpse engulfment protein ced-10; AltName: Full=Ras-related protein rac-1; Flags: Precursor",47.297117,21.477001,24.815387,0.710827,0.392625,0.453272,9.700732,8.538909,0.309054,"K04392",57,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K04392","RAC1","Ras-related C3 botulinum toxin substrate 1","-"
"g_47423",13.2047395956424,-45.0714627261182,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q8T9S7.1","RecName: Full=Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN; AltName: Full=Pten 3-phosphoinositide phosphatase alpha",14.317868,3.031594,3.236073,0.122729,0,0.321538,5.193447,3.774442,0.225532,"K01110",30,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K01110","PTEN","phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","[EC:3.1.3.16 3.1.3.48 3.1.3.67]"
"g_47487",37.6680392449769,-29.3759829496867,"Cluster 3","Cluster 1","Cluster 6","Cluster 4","Cluster 1",0,1,NA,NA,45.551522,18.40767,26.977088,0.07304,0.42658,0.092823,10.23676,10.859265,2.591789,"K00416",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K00416","QCR6, UQCRH","ubiquinol-cytochrome c reductase subunit 6","-"
"g_49476",6.49749611344912,-40.1022856617052,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,21.780349,8.021482,13.366113,0.066684,0.120164,0.092398,3.145594,3.62686,0.247575,"K03937",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03937","NDUFS4","NADH dehydrogenase (ubiquinone) Fe-S protein 4","-"
"g_50676",36.9348095092079,-29.8362715173967,"Cluster 3","Cluster 1","Cluster 6","Cluster 6","Cluster 1",0,0,NA,NA,75.641794,37.972355,45.496187,0.490747,0.418943,0.192957,8.791045,8.823389,2.84591,"K03952",12,9160,"Human Diseases",9161,"Cancer: overview",5208,"Chemical carcinogenesis - reactive oxygen species","K03952","NDUFA8","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8","-"
"g_01136",-0.783949557427937,-23.2150750975801,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q96533.2","RecName: Full=Alcohol dehydrogenase class-3; AltName: Full=Alcohol dehydrogenase class-III; AltName: Full=Glutathione-dependent formaldehyde dehydrogenase; Short=FALDH; Short=FDH; Short=GSH-FDH; AltName: Full=S-(hydroxymethyl)glutathione dehydrogenase",14.833339,8.618659,8.36055,0,0,0,2.1789,2.206191,0.21052,"K00121",11,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",625,"Chloroalkane and chloroalkene degradation","K00121","frmA, ADH5, adhC","S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase","[EC:1.1.1.284 1.1.1.1]"
"g_51140",25.5387013968931,-38.2884202098093,"Cluster 3","Cluster 1","Cluster 2","Cluster 6","Cluster 1",0,0,"Q5RF00.1","RecName: Full=Aldehyde dehydrogenase, mitochondrial; AltName: Full=ALDH class 2; AltName: Full=ALDH-E2; Flags: Precursor",13.667329,7.058291,7.519328,0.138461,0.093719,0.218611,6.033024,7.495722,0.937425,"K00128",16,9100,"Metabolism",9111,"Xenobiotics biodegradation and metabolism",625,"Chloroalkane and chloroalkene degradation","K00128","ALDH","aldehyde dehydrogenase (NAD+)","[EC:1.2.1.3]"
"g_14924",-4.72636795512163,-27.780670407347,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q9SYG7.3","RecName: Full=Aldehyde dehydrogenase family 7 member B4; AltName: Full=Antiquitin-1; AltName: Full=Turgor-responsive ALDH",9.715814,5.425255,4.838024,0.357711,0,0.095302,1.832518,2.286475,0.402175,"K14085",13,9100,"Metabolism",9103,"Lipid metabolism",561,"Glycerolipid metabolism","K14085","ALDH7A1","aldehyde dehydrogenase family 7 member A1","[EC:1.2.1.31 1.2.1.8 1.2.1.3]"
"g_51140",25.5387013968931,-38.2884202098093,"Cluster 3","Cluster 1","Cluster 2","Cluster 6","Cluster 1",0,0,"Q5RF00.1","RecName: Full=Aldehyde dehydrogenase, mitochondrial; AltName: Full=ALDH class 2; AltName: Full=ALDH-E2; Flags: Precursor",13.667329,7.058291,7.519328,0.138461,0.093719,0.218611,6.033024,7.495722,0.937425,"K00128",16,9100,"Metabolism",9103,"Lipid metabolism",561,"Glycerolipid metabolism","K00128","ALDH","aldehyde dehydrogenase (NAD+)","[EC:1.2.1.3]"
"g_51140",25.5387013968931,-38.2884202098093,"Cluster 3","Cluster 1","Cluster 2","Cluster 6","Cluster 1",0,0,"Q5RF00.1","RecName: Full=Aldehyde dehydrogenase, mitochondrial; AltName: Full=ALDH class 2; AltName: Full=ALDH-E2; Flags: Precursor",13.667329,7.058291,7.519328,0.138461,0.093719,0.218611,6.033024,7.495722,0.937425,"K00128",16,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",981,"Insect hormone biosynthesis","K00128","ALDH","aldehyde dehydrogenase (NAD+)","[EC:1.2.1.3]"
"g_51140",25.5387013968931,-38.2884202098093,"Cluster 3","Cluster 1","Cluster 2","Cluster 6","Cluster 1",0,0,"Q5RF00.1","RecName: Full=Aldehyde dehydrogenase, mitochondrial; AltName: Full=ALDH class 2; AltName: Full=ALDH-E2; Flags: Precursor",13.667329,7.058291,7.519328,0.138461,0.093719,0.218611,6.033024,7.495722,0.937425,"K00128",16,9100,"Metabolism",9109,"Metabolism of terpenoids and polyketides",903,"Limonene and pinene degradation","K00128","ALDH","aldehyde dehydrogenase (NAD+)","[EC:1.2.1.3]"
"g_01572",16.49055189509,-51.8539119566878,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,NA,NA,35.067036,15.845747,17.438305,0,0.25154,0.294442,4.344778,5.470845,0.615645,"K07200",16,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K07200","PRKAG","5'-AMP-activated protein kinase, regulatory gamma subunit","-"
"g_01713",2.37273762049331,-49.8608501819688,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"P34943.1","RecName: Full=NADH dehydrogenase",24.939517,12.30013,14.246711,0.086049,0.133097,0.29058,2.704971,4.180472,0.589631,"K03953",12,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K03953","NDUFA9","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9","-"
"g_03270",9.63426946109632,-23.2855896594567,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"Q6RUV5.1","RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=p21-Rac1; Flags: Precursor >P62998.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=p21-Rac1; Flags: Precursor >P62999.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=Rac2; AltName: Full=p21-Rac1; Flags: Precursor >P63000.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=Cell migration-inducing gene 5 protein; AltName: Full=Ras-like protein TC25; AltName: Full=p21-Rac1; Flags: Precursor >P63001.1 RecName: Full=Ras-related C3 botulinum toxin substrate 1; AltName: Full=p21-Rac1; Flags: Precursor",13.040417,9.680504,6.613873,0.270941,0.062101,0.056004,2.27111,1.800936,0.72835,"K04392",57,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K04392","RAC1","Ras-related C3 botulinum toxin substrate 1","-"
"g_03659",20.5861160178217,-50.5296508449319,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"O22769.3","RecName: Full=NADH dehydrogenase",35.31932,14.711677,14.078669,0.420472,0.212656,0.422351,4.823732,4.771187,0.14487,"K03943",12,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K03943","NDUFV2","NADH dehydrogenase (ubiquinone) flavoprotein 2","[EC:7.1.1.2]"
"g_03746",-6.65737065328745,-44.3271141619617,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"P56286.1","RecName: Full=Eukaryotic translation initiation factor 2 subunit alpha; Short=eIF-2-alpha",21.515198,10.169639,10.268865,0.075824,0,0,1.929491,2.939565,0.483712,"K03237",16,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K03237","EIF2S1","translation initiation factor 2 subunit 1","-"
"g_04600",-6.03621300408799,-38.3817327902265,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"A5PL98.1","RecName: Full=Succinate dehydrogenase",44.111569,18.149188,18.276792,0.300432,0,0,1.97208,2.893991,0.179963,"K00235",12,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K00235","SDHB, SDH2","succinate dehydrogenase (ubiquinone) iron-sulfur subunit","[EC:1.3.5.1]"
"g_05668",30.3178478801513,-39.5952701543887,"Cluster 3","Cluster 1","Cluster 2","Cluster 6","Cluster 1",0,0,"Q03206.2","RecName: Full=Ras-related protein ced-10; AltName: Full=CErac1; AltName: Full=Cell death protein 10; AltName: Full=Cell-corpse engulfment protein ced-10; AltName: Full=Ras-related protein rac-1; Flags: Precursor",36.373255,14.938229,12.563961,0.808777,0.620167,0.368777,6.210022,6.823962,0.549612,"K04392",57,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K04392","RAC1","Ras-related C3 botulinum toxin substrate 1","-"
"g_05804",7.70593721869384,-35.2338389862654,"Cluster 3","Cluster 1","Cluster 2","Cluster 2","Cluster 1",0,0,"O82480.1","RecName: Full=Rac-like GTP-binding protein ARAC7; AltName: Full=GTPase protein ROP9",13.941331,3.067497,5.631216,0,0,0.111722,3.22943,3.165899,0.364923,"K04393",36,9160,"Human Diseases",9167,"Endocrine and metabolic disease",4932,"Non-alcoholic fatty liver disease","K04393","CDC42","cell division control protein 42","-"
