"gene_id","tSNE1","tSNE2","DGI_label","DGI_sub_label","Kmeans_label","Kmeans_subcel_label","HC_label","Sig0alP","tmhmm","SwissProt_ID","SwissProt_Description","Blue1","Blue2","Blue3","Dark1","Dark2","Dark3","Yellow1","Yellow2","Yellow3","query_ko","pathway_count","level1_pathway_id","level1_pathway_name","level2_pathway_id","level2_pathway_name","level3_pathway_id","level3_pathway_name","ko","ko_name","ko_des","ec"
"g_03874",3.92156775194214,18.904345488653,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 3",0,0,"A9IGC3.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",12.88546,15.054567,15.612227,806.589706,193.866567,1406.451135,4283.994758,4039.799005,4039.174413,"K04043",7,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_38292",1.89539004281579,18.8225138539741,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,0,"A4XYF6.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",25.253207,34.122988,33.695529,159.277436,56.477976,159.163001,640.144679,247.106221,614.41659,"K04043",7,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,0,"A1U614.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",34.559689,29.206774,53.652982,42.224677,26.435834,37.792393,73.61073,106.095608,360.142592,"K04043",7,9120,"Genetic Information Processing",9123,"Folding, sorting and degradation",3018,"RNA degradation","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_20098",1.6865925633891,18.5233060197145,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",44.906083,17.022328,12.141382,56.748685,97.131985,125.612148,262.782897,522.143221,1320.886087,"K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_22211",0.00830788968740755,18.6837552033663,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,1,"O30583.1","RecName: Full=Pilin-like competence factor ComP; Flags: Precursor",70.650572,46.71361,39.661952,45.08299,111.366282,36.383149,102.002797,183.094355,314.315414,"K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_31469",-3.62729658143692,19.2208787343777,"Cluster 5","Cluster 3","Cluster 4","Cluster 7","Cluster 4",0,1,"P02973.2","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",12.723358,6.482038,3.90843,21.176031,15.659264,28.902384,37.654707,65.24029,123.372473,"K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_52123",-0.53453266148645,18.6462557632931,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,1,"P13253.2","RecName: Full=Fimbrial protein; AltName: Full=340 antigen; AltName: Full=Pilin; AltName: Full=Serogroup D; Flags: Precursor",5.982571,3.674606,5.182287,73.500136,40.883108,32.668843,78.576334,169.749208,316.578497,"K02650",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2044,"Secretion system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_03874",3.92156775194214,18.904345488653,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 3",0,0,"A9IGC3.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",12.88546,15.054567,15.612227,806.589706,193.866567,1406.451135,4283.994758,4039.799005,4039.174413,"K04043",7,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_38292",1.89539004281579,18.8225138539741,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,0,"A4XYF6.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",25.253207,34.122988,33.695529,159.277436,56.477976,159.163001,640.144679,247.106221,614.41659,"K04043",7,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_55811",-1.2322123950153,18.5878979541338,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,0,"A1U614.1","RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70",34.559689,29.206774,53.652982,42.224677,26.435834,37.792393,73.61073,106.095608,360.142592,"K04043",7,9160,"Human Diseases",9171,"Infectious disease: bacterial",5152,"Tuberculosis","K04043","dnaK, HSPA9","molecular chaperone DnaK","-"
"g_20098",1.6865925633891,18.5233060197145,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,1,"Q07564.1","RecName: Full=Fimbrial protein EcpC; AltName: Full=Pilin; Flags: Precursor",44.906083,17.022328,12.141382,56.748685,97.131985,125.612148,262.782897,522.143221,1320.886087,"K02650",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_22211",0.00830788968740755,18.6837552033663,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,1,"O30583.1","RecName: Full=Pilin-like competence factor ComP; Flags: Precursor",70.650572,46.71361,39.661952,45.08299,111.366282,36.383149,102.002797,183.094355,314.315414,"K02650",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_26479",2.68165572317727,18.5779307994381,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 3",0,0,NA,NA,2.265642,3.817496,1.394613,255.093591,262.441199,149.322165,526.816161,1136.441386,665.032447,"K11711",3,9180,"Brite Hierarchies",9183,"Protein families: signaling and cellular processes",2022,"Two-component system","K11711","dctS","two-component system, LuxR family, sensor histidine kinase DctS","[EC:2.7.13.3]"
"g_26479",2.68165572317727,18.5779307994381,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 3",0,0,NA,NA,2.265642,3.817496,1.394613,255.093591,262.441199,149.322165,526.816161,1136.441386,665.032447,"K11711",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K11711","dctS","two-component system, LuxR family, sensor histidine kinase DctS","[EC:2.7.13.3]"
"g_31469",-3.62729658143692,19.2208787343777,"Cluster 5","Cluster 3","Cluster 4","Cluster 7","Cluster 4",0,1,"P02973.2","RecName: Full=Fimbrial protein; AltName: Full=Pilin; Flags: Precursor",12.723358,6.482038,3.90843,21.176031,15.659264,28.902384,37.654707,65.24029,123.372473,"K02650",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02650","pilA","type IV pilus assembly protein PilA","-"
"g_52123",-0.53453266148645,18.6462557632931,"Cluster 5","Cluster 3","Cluster 7","Cluster 7","Cluster 6",0,1,"P13253.2","RecName: Full=Fimbrial protein; AltName: Full=340 antigen; AltName: Full=Pilin; AltName: Full=Serogroup D; Flags: Precursor",5.982571,3.674606,5.182287,73.500136,40.883108,32.668843,78.576334,169.749208,316.578497,"K02650",3,9130,"Environmental Information Processing",9132,"Signal transduction",2020,"Two-component system","K02650","pilA","type IV pilus assembly protein PilA","-"
